"","V1","V2","V3","V4","V5"
"819",2,122,6287175,1,6287296
"820",2,145,6289573,1,6289717
"821",2,150,6293871,1,6294020
"822",2,205,6300566,1,6300770
"823",2,852,6306729,1,6307580
"824",2,205,6307812,1,6308016
"825",2,238,6308708,1,6308945
"826",2,836,6309222,1,6310057
"827",2,147,6318114,1,6318260
"828",2,214,6322882,1,6323095
"829",2,157,6324045,1,6324201
"830",2,123,6328778,1,6328900
"831",2,532,6329161,1,6329692
"832",2,1,6329780,1,6329780
"833",2,129,6336231,1,6336359
"834",2,90,6336749,1,6336838
"835",2,117,6337456,1,6337572
"836",2,125,6338291,1,6338415
"837",2,142,6342848,1,6342989
"838",2,105,6343296,1,6343400
"839",2,66,6344403,1,6344468
"840",2,115,6345237,1,6345351
"841",2,104,6345542,1,6345645
"842",2,285,6350949,1,6351233
"843",2,212,6351577,1,6351788
"844",2,3576,6353908,1,6357483
"845",2,22,6359113,1,6359134
"846",2,201,6366942,1,6367142
"847",2,388,6375698,1,6376085
"848",2,208,6381132,1,6381339
"849",2,435,6388223,1,6388657
"850",2,312,6388918,1,6389229
"851",2,161,6390207,1,6390367
"852",2,184,6395043,1,6395226
"853",2,419,6396620,1,6397038
"854",2,1230,6401499,1,6402728
"855",2,221,6408536,1,6408756
"856",2,206,6408871,1,6409076
"857",2,145,6409836,1,6409980
"858",2,3,6414371,1,6414373
"859",2,188,6422799,1,6422986
"860",2,161,6423843,1,6424003
"861",2,165,6424303,1,6424467
"862",2,145,6428754,1,6428898
"863",2,151,6429709,1,6429859
"864",2,235,6430209,1,6430443
"865",2,167,6435783,1,6435949
"866",2,201,6436219,1,6436419
"867",2,141,6443247,1,6443387
"868",2,153,6446074,1,6446226
"869",2,145,6449602,1,6449746
"870",2,109,6456508,1,6456616
"871",2,143,6456872,1,6457014
"872",2,187,6457920,1,6458106
"873",2,153,6464424,1,6464576
"874",2,143,6465189,1,6465331
"875",2,186,6466751,1,6466936
"876",2,149,6471449,1,6471597
"877",2,250,6472118,1,6472367
"878",2,129,6472949,1,6473077
"879",2,443,6477464,1,6477906
"880",2,293,6480884,1,6481176
"881",2,161,6484443,1,6484603
"882",2,264,6485106,1,6485369
"883",2,373,6485566,1,6485938
"884",2,447,6492256,1,6492702
"885",2,209,6493481,1,6493689
"886",2,15,6497594,1,6497608
"887",2,1441,6498738,1,6500178
"888",2,184,6501603,1,6501786
"889",2,165,6505551,1,6505715
"890",2,133,6506392,1,6506524
"891",2,289,6507031,1,6507319
"892",2,166,6512855,1,6513020
"893",2,192,6521765,1,6521956
"894",2,765,6522171,1,6522935
"895",2,32,6523932,1,6523963
"896",2,186,6526148,1,6526333
"897",2,725,6528273,1,6528997
"898",2,323,6529109,1,6529431
"899",2,261,6530054,1,6530314
"900",2,470,6533041,1,6533510
"901",2,83,6534183,1,6534265
"902",2,14,6535033,1,6535046
"903",2,202,6535766,1,6535967
"904",2,206,6541350,1,6541555
"905",2,172,6541942,1,6542113
"906",2,2,6546862,1,6546863
"907",2,58,6555780,1,6555837
"908",2,22,6556360,1,6556381
"909",2,28,6558993,1,6559020
"910",2,176,6563451,1,6563626
"911",2,2,6567525,1,6567526
"912",2,117,6567983,1,6568099
"913",2,226,6569945,1,6570170
"914",2,237,6576200,1,6576436
"915",2,10,6579280,1,6579289
"916",2,3079,6579629,1,6582707
"917",2,2,6583726,1,6583727
"918",2,329,6583879,1,6584207
"919",2,2364,6584329,1,6586692
"920",2,226,6589267,1,6589492
"921",2,1,6594930,1,6594930
"922",2,311,6596594,1,6596904
"923",2,463,6603258,1,6603720
"924",2,347,6610437,1,6610783
"925",2,858,6610932,1,6611789
"926",2,202,6613985,1,6614186
"927",2,113,6616817,1,6616929
"928",2,2467,6617826,1,6620292
"929",2,395,6622199,1,6622593
"930",2,285,6624069,1,6624353
"931",2,154,6625208,1,6625361
"932",2,186,6625955,1,6626140
"933",2,230,6626541,1,6626770
"934",2,159,6628217,1,6628375
"935",2,334,6628791,1,6629124
"936",2,173,6632755,1,6632927
"937",2,222,6633691,1,6633912
"938",2,909,6635099,1,6636007
"939",2,196,6638900,1,6639095
"940",2,194,6639737,1,6639930
"941",2,167,6641154,1,6641320
"942",2,159,6646016,1,6646174
"943",2,137,6647178,1,6647314
"944",2,409,6647888,1,6648296
"945",2,587,6653068,1,6653654
"946",2,147,6653966,1,6654112
"947",2,654,6655516,1,6656169
"948",2,78,6656835,1,6656912
"949",2,1510,6657360,1,6658869
"950",2,82,6660882,1,6660963
"951",2,166,6661407,1,6661572
"952",2,142,6662491,1,6662632
"953",2,134,6663150,1,6663283
"954",2,145,6668737,1,6668881
"955",2,146,6669253,1,6669398
"956",2,161,6670091,1,6670251
"957",2,490,6675337,1,6675826
"958",2,211,6676918,1,6677128
"959",2,187,6682819,1,6683005
"960",2,327,6683122,1,6683448
"961",2,146,6684831,1,6684976
"962",2,137,6685789,1,6685925
"963",2,51,6686244,1,6686294
"964",2,911,6687080,1,6687990
"965",2,182,6689979,1,6690160
"966",2,250,6691220,1,6691469
"967",2,151,6692752,1,6692902
"968",2,176,6693362,1,6693537
"969",2,36,6696769,1,6696804
"970",2,153,6697597,1,6697749
"971",2,40,6704447,1,6704486
"972",2,402,6705336,1,6705737
"973",2,58,6706631,1,6706688
"974",2,434,6707125,1,6707558
"975",2,1,6710093,1,6710093
"976",2,136,6710161,1,6710296
"977",2,166,6710640,1,6710805
"978",2,10,6711015,1,6711024
"979",2,497,6711897,1,6712393
"980",2,15,6717748,1,6717762
"981",2,189,6720114,1,6720302
"982",2,173,6721863,1,6722035
"983",2,1868,6722637,1,6724504
"984",2,186,6727625,1,6727810
"985",2,144,6728063,1,6728206
"986",2,216,6729800,1,6730015
"987",2,226,6734892,1,6735117
"988",2,126,6735329,1,6735454
"989",2,145,6736022,1,6736166
"990",2,107,6736794,1,6736900
"991",2,132,6737365,1,6737496
"992",2,285,6741521,1,6741805
"993",2,215,6742266,1,6742480
"994",2,136,6743996,1,6744131
"995",2,175,6744794,1,6744968
"996",2,201,6748617,1,6748817
"997",2,117,6752345,1,6752461
"998",2,155,6755171,1,6755325
"999",2,224,6762020,1,6762243
"1000",2,143,6762456,1,6762598
"1001",2,186,6768868,1,6769053
"1002",2,219,6771177,1,6771395
"1003",2,133,6772460,1,6772592
"1004",2,339,6775934,1,6776272
"1005",2,118,6781962,1,6782079
"1006",2,359,6783049,1,6783407
"1007",2,863,6785080,1,6785942
"1008",2,157,6789550,1,6789706
"1009",2,474,6789950,1,6790423
"1010",2,203,6791181,1,6791383
"1011",2,257,6793382,1,6793638
"1012",2,320,6795990,1,6796309
"1013",2,237,6797054,1,6797290
"1014",2,643,6797533,1,6798175
"1015",2,214,6799471,1,6799684
"1016",2,191,6801258,1,6801448
"1017",2,248,6804190,1,6804437
"1018",2,181,6804810,1,6804990
"1019",2,165,6806915,1,6807079
"1020",2,326,6807318,1,6807643
"1021",2,210,6811075,1,6811284
"1022",2,70,6812379,1,6812448
"1023",2,110,6812953,1,6813062
"1024",2,84,6814910,1,6814993
"1025",2,142,6819360,1,6819501
"1026",2,344,6821318,1,6821661
"1027",2,5160,6823608,1,6828767
"1028",2,165,6831190,1,6831354
"1029",2,176,6833606,1,6833781
"1030",2,236,6834942,1,6835177
"1031",2,178,6838838,1,6839015
"1032",2,187,6839625,1,6839811
"1033",2,451,6840628,1,6841078
"1034",2,167,6845221,1,6845387
"1035",2,234,6845691,1,6845924
"1036",2,238,6846125,1,6846362
"1037",2,178,6848186,1,6848363
"1038",2,278,6856871,1,6857148
"1039",2,128,6857527,1,6857654
"1040",2,196,6864550,1,6864745
"1041",2,160,6864921,1,6865080
"1042",2,181,6866955,1,6867135
"1043",2,112,6871238,1,6871349
"1044",2,328,6872316,1,6872643
"1045",2,103,6872909,1,6873011
"1046",2,455,6875657,1,6876111
"1047",2,95,6878818,1,6878912
"1048",2,93,6880239,1,6880331
"1049",2,76,6881721,1,6881796
"1050",2,180,6885967,1,6886146
"1051",2,278,6892796,1,6893073
"1052",2,263,6900512,1,6900774
"1053",2,337,6901270,1,6901606
"1054",2,121,6902329,1,6902449
"1055",2,127,6902894,1,6903020
"1056",2,80,6903925,1,6904004
"1057",2,1610,6912045,1,6913654
"1058",2,1,6913708,1,6913708
"1059",2,119,6913935,1,6914053
"1060",2,140,6918271,1,6918410
"1061",2,218,6924849,1,6925066
"1062",2,195,6932424,1,6932618
"1063",2,235,6933140,1,6933374
"1064",2,194,6939702,1,6939895
"1065",2,245,6946425,1,6946669
"1066",2,264,6947341,1,6947604
"1067",2,894,6952766,1,6953659
"1068",2,373,6953700,1,6954072
"1069",2,357,6954390,1,6954746
"1070",2,135,6958650,1,6958784
"1071",2,23,6959019,1,6959041
"1072",2,207,6960840,1,6961046
"1073",2,234,6961646,1,6961879
"1074",2,223,6965120,1,6965342
"1075",2,14,6965787,1,6965800
"1076",2,21,6966759,1,6966779
"1077",2,254,6967180,1,6967433
"1078",2,388,6967762,1,6968149
"1079",2,211,6973882,1,6974092
"1080",2,164,6979647,1,6979810
"1081",2,423,6980452,1,6980874
"1082",2,275,6989773,1,6990047
"1083",2,196,6990132,1,6990327
"1084",2,288,6991246,1,6991533
"1085",2,375,6992881,1,6993255
"1086",2,141,6993591,1,6993731
"1087",2,361,6993920,1,6994280
"1088",2,229,6994442,1,6994670
"1089",3,125,9098732,1,9098856
"1090",3,134,9104782,1,9104915
"1091",3,175,9105324,1,9105498
"1092",3,76,9110137,1,9110212
"1093",3,114,9112342,1,9112455
"1094",3,156,9112642,1,9112797
"1095",3,271,9113661,1,9113931
"1096",3,152,9118046,1,9118197
"1097",3,151,9118437,1,9118587
"1098",3,102,9125424,1,9125525
"1099",3,149,9125998,1,9126146
"1100",3,163,9131257,1,9131419
"1101",3,132,9138318,1,9138449
"1102",3,238,9146154,1,9146391
"1103",3,138,9151786,1,9151923
"1104",3,159,9152155,1,9152313
"1105",3,108,9155462,1,9155569
"1106",3,327,9159618,1,9159944
"1107",3,176,9160165,1,9160340
"1108",3,273,9160798,1,9161070
"1109",3,150,9162155,1,9162304
"1110",3,125,9165570,1,9165694
"1111",3,234,9169167,1,9169400
"1112",3,159,9169805,1,9169963
"1113",3,173,9173036,1,9173208
"1114",3,449,9180077,1,9180525
"1115",3,419,9186634,1,9187052
"1116",3,127,9192694,1,9192820
"1117",3,91,9193260,1,9193350
"1118",3,328,9194735,1,9195062
"1119",3,252,9200237,1,9200488
"1120",3,151,9206753,1,9206903
"1121",3,118,9207443,1,9207560
"1122",3,206,9208057,1,9208262
"1123",3,185,9208705,1,9208889
"1124",3,198,9213735,1,9213932
"1125",3,109,9218317,1,9218425
"1126",3,47,9220788,1,9220834
"1127",3,190,9221758,1,9221947
"1128",3,144,9223921,1,9224064
"1129",3,55,9225164,1,9225218
"1130",3,163,9227288,1,9227450
"1131",3,209,9229321,1,9229529
"1132",3,173,9229883,1,9230055
"1133",3,88,9234258,1,9234345
"1134",3,189,9235033,1,9235221
"1135",3,222,9241694,1,9241915
"1136",3,146,9242517,1,9242662
"1137",3,100,9247992,1,9248091
"1138",3,348,9248558,1,9248905
"1139",3,152,9249157,1,9249308
"1140",3,152,9249956,1,9250107
"1141",3,136,9251593,1,9251728
"1142",3,440,9255048,1,9255487
"1143",3,344,9261937,1,9262280
"1144",3,386,9269075,1,9269460
"1145",3,127,9270160,1,9270286
"1146",3,140,9275357,1,9275496
"1147",3,184,9275792,1,9275975
"1148",3,171,9276753,1,9276923
"1149",3,123,9280899,1,9281021
"1150",3,193,9283960,1,9284152
"1151",3,98,9290191,1,9290288
"1152",3,200,9291074,1,9291273
"1153",3,170,9296911,1,9297080
"1154",3,113,9302241,1,9302353
"1155",3,152,9304076,1,9304227
"1156",3,159,9304468,1,9304626
"1157",3,343,9305319,1,9305661
"1158",3,137,9306263,1,9306399
"1159",3,91,9311453,1,9311543
"1160",3,109,9311838,1,9311946
"1161",3,145,9318037,1,9318181
"1162",3,119,9318472,1,9318590
"1163",3,220,9326246,1,9326465
"1164",3,144,9332229,1,9332372
"1165",3,159,9332658,1,9332816
"1166",3,114,9337222,1,9337335
"1167",3,126,9339428,1,9339553
"1168",3,179,9340114,1,9340292
"1169",3,261,9341134,1,9341394
"1170",3,79,9346224,1,9346302
"1171",3,163,9346792,1,9346954
"1172",3,528,9353318,1,9353845
"1173",3,158,9354177,1,9354334
"1174",3,200,9360450,1,9360649
"1175",3,146,9360929,1,9361074
"1176",3,132,9362997,1,9363128
"1177",3,155,9366946,1,9367100
"1178",3,132,9373747,1,9373878
"1179",3,193,9374313,1,9374505
"1180",3,169,9374838,1,9375006
"1181",3,182,9375789,1,9375970
"1182",3,126,9380552,1,9380677
"1183",3,168,9381961,1,9382128
"1184",3,139,9385949,1,9386087
"1185",3,188,9390137,1,9390324
"1186",3,160,9390569,1,9390728
"1187",3,152,9395206,1,9395357
"1188",3,94,9401786,1,9401879
"1189",3,137,9402303,1,9402439
"1190",3,240,9402897,1,9403136
"1191",3,144,9405009,1,9405152
"1192",3,449,9410624,1,9411072
"1193",3,197,9411451,1,9411647
"1194",3,114,9418086,1,9418199
"1195",3,108,9418683,1,9418790
"1196",3,156,9422329,1,9422484
"1197",3,507,9425895,1,9426401
"1198",3,145,9432089,1,9432233
"1199",3,75,9432412,1,9432486
"1200",3,268,9432637,1,9432904
"1201",3,152,9440814,1,9440965
"1202",3,66,9443955,1,9444020
"1203",3,417,9446546,1,9446962
"1204",3,154,9447471,1,9447624
"1205",3,101,9453871,1,9453971
"1206",3,184,9460065,1,9460248
"1207",3,117,9473179,1,9473295
"1208",3,327,9475306,1,9475632
"1209",3,193,9475851,1,9476043
"1210",3,20,9477851,1,9477870
"1211",3,126,9478172,1,9478297
"1212",3,177,9480910,1,9481086
"1213",3,154,9482927,1,9483080
"1214",3,224,9487502,1,9487725
"1215",3,124,9488595,1,9488718
"1216",3,132,9494144,1,9494275
"1217",3,279,9495017,1,9495295
"1218",3,447,9501712,1,9502158
"1219",3,164,9502837,1,9503000
"1220",3,136,9508204,1,9508339
"1221",3,66,9511500,1,9511565
"1222",3,344,9512076,1,9512419
"1223",3,168,9520641,1,9520808
"1224",3,338,9523313,1,9523650
"1225",3,130,9524193,1,9524322
"1226",3,235,9529940,1,9530174
"1227",3,312,9537112,1,9537423
"1228",3,161,9538094,1,9538254
"1229",3,331,9545735,1,9546065
"1230",3,957,9550421,1,9551377
"1231",3,204,9558023,1,9558226
"1232",3,602,9564788,1,9565389
"1233",3,182,9566047,1,9566228
"1234",3,469,9571521,1,9571989
"1235",3,173,9579085,1,9579257
"1236",3,483,9585078,1,9585560
"1237",3,245,9592528,1,9592772
"1238",3,419,9598900,1,9599318
"1239",3,815,9605879,1,9606693
"1240",3,372,9612602,1,9612973
"1241",3,131,9613560,1,9613690
"1242",3,145,9616785,1,9616929
"1243",3,180,9619446,1,9619625
"1244",3,189,9626038,1,9626226
"1245",3,142,9640239,1,9640380
"1246",3,153,9647236,1,9647388
"1247",3,743,9668321,1,9669063
"1248",3,111,9673431,1,9673541
"1249",3,135,9674562,1,9674696
"1250",3,292,9675393,1,9675684
"1251",3,155,9676895,1,9677049
"1252",3,190,9681353,1,9681542
"1253",3,522,9688559,1,9689080
"1254",3,509,9695523,1,9696031
"1255",3,181,9696831,1,9697011
"1256",3,170,9697965,1,9698134
"1257",3,373,9702494,1,9702866
"1258",3,207,9703680,1,9703886
"1259",3,634,9709423,1,9710056
"1260",3,191,9710570,1,9710760
"1261",3,920,9715987,1,9716906
"1262",3,110,9722370,1,9722479
"1263",3,333,9723175,1,9723507
"1264",3,190,9723824,1,9724013
"1265",3,131,9725704,1,9725834
"1266",3,112,9730875,1,9730986
"1267",3,616,9737043,1,9737658
"1268",3,202,9738750,1,9738951
"1269",3,134,9743989,1,9744122
"1270",3,167,9745540,1,9745706
"1271",3,504,9753373,1,9753876
"1272",3,158,9754452,1,9754609
"1273",3,649,9759510,1,9760158
"1274",3,138,9760697,1,9760834
"1275",3,93,9765472,1,9765564
"1276",3,261,9766956,1,9767216
"1277",3,155,9773654,1,9773808
"1278",3,341,9774121,1,9774461
"1279",3,168,9775695,1,9775862
"1280",3,501,9780560,1,9781060
"1281",3,116,9789755,1,9789870
"1282",3,146,9794352,1,9794497
"1283",3,312,9795315,1,9795626
"1284",3,115,9801141,1,9801255
"1285",3,142,9803147,1,9803288
"1286",3,169,9808882,1,9809050
"1287",3,209,9811119,1,9811327
"1288",3,259,9814799,1,9815057
"1289",3,34,9821739,1,9821772
"1290",3,91,9822675,1,9822765
"1291",3,167,9828488,1,9828654
"1292",3,178,9830008,1,9830185
"1293",3,266,9835217,1,9835482
"1294",3,836,9835779,1,9836614
"1295",3,221,9837850,1,9838070
"1296",3,1566,9842504,1,9844069
"1297",3,198,9849439,1,9849636
"1298",3,155,9850097,1,9850251
"1299",3,192,9850568,1,9850759
"1300",3,210,9851678,1,9851887
"1301",3,172,9853418,1,9853589
"1302",3,549,9857296,1,9857844
"1303",3,501,9858396,1,9858896
"1304",3,149,9860497,1,9860645
"1305",3,814,9864298,1,9865111
"1306",3,273,9870842,1,9871114
"1307",3,91,9876989,1,9877079
"1308",3,495,9878196,1,9878690
"1309",3,356,9884453,1,9884808
"1310",3,95,9884950,1,9885044
"1311",3,1,9885101,1,9885101
"1312",3,478,9885234,1,9885711
"1313",3,156,9887206,1,9887361
"1314",3,84,9888827,1,9888910
"1315",3,407,9892007,1,9892413
"1316",3,359,9893295,1,9893653
"1317",3,131,9898371,1,9898501
"1318",3,151,9898794,1,9898944
"1319",3,1045,9899133,1,9900177
"1320",3,86,9901380,1,9901465
"1321",3,168,9902809,1,9902976
"1322",3,212,9905737,1,9905948
"1323",3,1388,9907007,1,9908394
"1324",3,272,9913996,1,9914267
"1325",3,290,9915496,1,9915785
"1326",3,169,9920442,1,9920610
"1327",3,257,9921652,1,9921908
"1328",3,136,9924134,1,9924269
"1329",3,760,9927516,1,9928275
"1330",3,284,9934441,1,9934724
"1331",3,32,9935577,1,9935608
"1332",3,239,9935740,1,9935978
"1333",3,171,9937664,1,9937834
"1334",3,432,9942027,1,9942458
"1335",3,131,9945079,1,9945209
"1336",3,219,9948187,1,9948405
"1337",3,170,9949872,1,9950041
"1338",3,125,9955479,1,9955603
"1339",3,530,9956089,1,9956618
"1340",3,63,9962982,1,9963044
"1341",3,696,9963913,1,9964608
"1342",3,165,9969720,1,9969884
"1343",3,577,9970127,1,9970703
"1344",3,863,9976679,1,9977541
"1345",3,240,9984210,1,9984449
"1346",3,360,9984667,1,9985026
"1347",3,167,9985353,1,9985519
"1348",3,185,9985976,1,9986160
"1349",3,173,9987281,1,9987453
"1350",3,134,9990407,1,9990540
"1351",3,163,9992715,1,9992877
"1352",3,765,9993173,1,9993937
"1353",3,901,9994769,1,9995669
"1354",3,766,10000202,1,10000967
"1355",3,170,10002102,1,10002271
"1356",3,176,10003654,1,10003829
"1357",3,300,10006360,1,10006659
"1358",3,848,10013439,1,10014286
"1359",3,166,10019840,1,10020005
"1360",3,903,10020477,1,10021379
"1361",3,816,10022057,1,10022872
"1362",3,198,10023914,1,10024111
"1363",3,384,10027392,1,10027775
"1364",3,2334,10034415,1,10036748
"1365",3,81,10041014,1,10041094
"1366",3,343,10041727,1,10042069
"1367",3,495,10042547,1,10043041
"1368",3,214,10044502,1,10044715
"1369",3,197,10047498,1,10047694
"1370",3,119,10052888,1,10053006
"1371",3,169,10055179,1,10055347
"1372",3,149,10056066,1,10056214
"1373",3,93,10057970,1,10058062
"1374",3,602,10061922,1,10062523
"1375",3,132,10067508,1,10067639
"1376",3,587,10069886,1,10070472
"1377",3,180,10071024,1,10071203
"1378",3,191,10072334,1,10072524
"1379",3,225,10073580,1,10073804
"1380",3,322,10076682,1,10077003
"1381",3,799,10077655,1,10078453
"1382",3,158,10081956,1,10082113
"1383",3,140,10084476,1,10084615
"1384",3,256,10084948,1,10085203
"1385",3,229,10086057,1,10086285
"1386",3,227,10087275,1,10087501
"1387",3,196,10091097,1,10091292
"1388",3,158,10091656,1,10091813
"1389",3,431,10092579,1,10093009
"1390",3,13,10095385,1,10095397
"1391",3,403,10098235,1,10098637
"1392",3,224,10099987,1,10100210
"1393",3,137,10104730,1,10104866
"1394",3,201,10106577,1,10106777
"1395",3,195,10108452,1,10108646
"1396",3,154,10112620,1,10112773
"1397",3,206,10114084,1,10114289
"1398",3,505,10115460,1,10115964
"1399",3,599,10118840,1,10119438
"1400",3,228,10125882,1,10126109
"1401",3,194,10126421,1,10126614
"1402",3,181,10126787,1,10126967
"1403",3,172,10127968,1,10128139
"1404",3,200,10129134,1,10129333
"1405",3,89,10132825,1,10132913
"1406",3,448,10133887,1,10134334
"1407",3,129,10136257,1,10136385
"1408",3,213,10139570,1,10139782
"1409",3,174,10144087,1,10144260
"1410",3,1373,10146965,1,10148337
"1411",3,1119,10148557,1,10149675
"1412",3,103,10152791,1,10152893
"1413",3,249,10153838,1,10154086
"1414",3,389,10154725,1,10155113
"1415",3,160,10156270,1,10156429
"1416",3,94,10159770,1,10159863
"1417",3,493,10161105,1,10161597
"1418",3,600,10162363,1,10162962
"1419",3,163,10164122,1,10164284
"1420",3,154,10166020,1,10166173
"1421",3,434,10168467,1,10168900
"1422",3,136,10174127,1,10174262
"1423",3,1055,10175039,1,10176093
"1424",3,212,10177111,1,10177322
"1425",3,159,10179337,1,10179495
"1426",3,855,10181844,1,10182698
"1427",3,413,10184194,1,10184606
"1428",3,94,10188468,1,10188561
"1429",3,689,10188914,1,10189602
"1430",3,120,10190590,1,10190709
"1431",3,104,10193907,1,10194010
"1432",3,247,10196644,1,10196890
"1433",3,131,10198288,1,10198418
"1434",3,140,10200302,1,10200441
"1435",3,280,10203145,1,10203424
"1436",3,238,10203553,1,10203790
"1437",3,230,10205637,1,10205866
"1438",3,159,10207175,1,10207333
"1439",3,292,10209841,1,10210132
"1440",3,159,10213862,1,10214020
"1441",3,245,10216871,1,10217115
"1442",3,270,10218204,1,10218473
"1443",3,160,10220383,1,10220542
"1444",3,80,10223687,1,10223766
"1445",3,86,10224386,1,10224471
"1446",3,196,10224978,1,10225173
"1447",3,162,10225825,1,10225986
"1448",3,346,10226964,1,10227309
"1449",3,132,10228952,1,10229083
"1450",3,76,10231322,1,10231397
"1451",3,297,10232085,1,10232381
"1452",3,120,10234496,1,10234615
"1453",3,80,10237626,1,10237705
"1454",3,396,10238453,1,10238848
"1455",3,204,10239348,1,10239551
"1456",3,117,10244424,1,10244540
"1457",3,337,10245631,1,10245967
"1458",3,254,10246384,1,10246637
"1459",3,153,10247394,1,10247546
"1460",3,124,10248918,1,10249041
"1461",3,183,10251834,1,10252016
"1462",3,142,10254597,1,10254738
"1463",3,104,10255997,1,10256100
"1464",3,483,10258813,1,10259295
"1465",3,481,10259761,1,10260241
"1466",3,177,10260611,1,10260787
"1467",3,206,10261732,1,10261937
"1468",3,152,10263856,1,10264007
"1469",3,159,10266108,1,10266266
"1470",3,375,10266829,1,10267203
"1471",3,225,10267892,1,10268116
"1472",3,152,10272434,1,10272585
"1473",3,379,10273720,1,10274098
"1474",3,168,10274632,1,10274799
"1475",3,156,10276737,1,10276892
"1476",3,389,10280812,1,10281200
"1477",3,521,10281499,1,10282019
"1478",3,217,10282425,1,10282641
"1479",3,116,10284052,1,10284167
"1480",3,1393,10286932,1,10288324
"1481",3,146,10288822,1,10288967
"1482",3,72,10290427,1,10290498
"1483",3,2,10290550,1,10290551
"1484",3,194,10293738,1,10293931
"1485",3,170,10294477,1,10294646
"1486",3,135,10300655,1,10300789
"1487",3,111,10303567,1,10303677
"1488",3,466,10307765,1,10308230
"1489",3,256,10309749,1,10310004
"1490",3,217,10314979,1,10315195
"1491",3,225,10316760,1,10316984
"1492",3,524,10321672,1,10322195
"1493",3,160,10322852,1,10323011
"1494",3,147,10324433,1,10324579
"1495",3,160,10325993,1,10326152
